rental_id,duration,bike_id,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name,end_station_logical_terminal,start_station_logical_terminal,end_station_priority_id,start_longitude,start_latitude,end_longitude,end_latitude,trip_dist
50640931,840,10413,2016-01-04 13:18:00 UTC,292,"Montpelier Street, Knightsbridge",2016-01-04 13:04:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.165471605,51.49888404,951.8038923
50649884,0,3338,2016-01-04 18:51:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-04 18:51:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50749590,540,9772,2016-01-09 14:51:00 UTC,762,"Storey's Gate, Westminster",2016-01-09 14:42:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.129698963,51.50070305,1670.623946
50715027,1320,950,2016-01-07 18:36:00 UTC,598,"Southerton Road, Hammersmith",2016-01-07 18:14:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.228188,51.494499,5256.735669
50710088,1320,3704,2016-01-07 16:11:00 UTC,300,"Serpentine Car Park, Hyde Park",2016-01-07 15:49:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.17306032,51.505014,1368.741145
50665346,4980,3960,2016-01-05 15:58:00 UTC,210,"Hinde Street, Marylebone",2016-01-05 14:35:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.151926305,51.51681444,1526.971221
50710727,3240,3538,2016-01-07 17:19:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-07 16:25:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50675717,1320,9368,2016-01-05 21:09:00 UTC,261,"Princes Square, Bayswater",2016-01-05 20:47:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.191351186,51.5134891,2860.881406
50688347,1680,1062,2016-01-06 13:58:00 UTC,133,"Derry Street, Kensington",2016-01-06 13:30:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.191462381,51.50136494,2633.424081
50639182,2280,9482,2016-01-04 11:22:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-04 10:44:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50710378,1860,1075,2016-01-07 16:37:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-07 16:06:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50640513,840,3651,2016-01-04 12:51:00 UTC,341,"Craven Street, Strand",2016-01-04 12:37:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.12602103,51.50810309,1982.40135
50665347,5040,60,2016-01-05 15:59:00 UTC,210,"Hinde Street, Marylebone",2016-01-05 14:35:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.151926305,51.51681444,1526.971221
50728809,1140,1190,2016-01-08 10:43:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-08 10:24:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50764854,600,9989,2016-01-10 16:09:00 UTC,405,"Gloucester Road Station, South Kensington",2016-01-10 15:59:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.18267094,51.49418566,2249.04117
50674343,840,8107,2016-01-05 19:37:00 UTC,274,"Warwick Road, Olympia",2016-01-05 19:23:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.20528437,51.49671237,3653.210889
50689297,3480,9230,2016-01-06 15:30:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-06 14:32:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50688161,1260,10244,2016-01-06 13:38:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-06 13:17:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50641460,4620,5449,2016-01-04 15:00:00 UTC,350,"Queen's Gate, Kensington Gardens",2016-01-04 13:43:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.179854184,51.50171544,1829.366014
50762506,1080,13120,2016-01-10 14:52:00 UTC,153,"Bayswater Road, Hyde Park",2016-01-10 14:34:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.174411,51.511933,1746.726826
50639199,1800,7341,2016-01-04 11:17:00 UTC,300,"Serpentine Car Park, Hyde Park",2016-01-04 10:47:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.17306032,51.505014,1368.741145
50641300,3480,3306,2016-01-04 14:30:00 UTC,301,"Marylebone Lane, Marylebone",2016-01-04 13:32:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.148105415,51.51475963,1347.657955
50747191,600,11844,2016-01-09 12:53:00 UTC,350,"Queen's Gate, Kensington Gardens",2016-01-09 12:43:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.179854184,51.50171544,1829.366014
50708458,900,9731,2016-01-07 14:00:00 UTC,333,"Palace Gardens Terrace, Notting Hill",2016-01-07 13:45:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.193764092,51.50860544,2851.34913
50666995,1800,5589,2016-01-05 16:49:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-05 16:19:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50764078,1680,3492,2016-01-10 15:57:00 UTC,210,"Hinde Street, Marylebone",2016-01-10 15:29:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.151926305,51.51681444,1526.971221
50718358,1260,3538,2016-01-07 20:31:00 UTC,742,"Blenheim Crescent, Ladbroke Grove",2016-01-07 20:10:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.208565479,51.51510818,4036.023968
50718844,960,7256,2016-01-07 21:06:00 UTC,595,"Hammersmith Road, Hammersmith",2016-01-07 20:50:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.21985,51.493267,4720.370746
50636003,1560,12025,2016-01-04 09:03:00 UTC,667,"Shepherd's Bush Road North, Shepherd's Bush",2016-01-04 08:37:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.222293381,51.5015946,4763.235159
50652632,1440,3338,2016-01-04 22:57:00 UTC,738,"Imperial Road, Sands End",2016-01-04 22:33:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.187278987,51.47514228,3890.996401
50768005,1020,637,2016-01-10 19:47:00 UTC,720,"Star Road, West Kensington",2016-01-10 19:30:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.205279052,51.48724429,3994.263862
50764789,1020,6335,2016-01-10 16:14:00 UTC,281,"Smith Square, Westminster",2016-01-10 15:57:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.127575233,51.49580589,1971.468992
50751406,720,7646,2016-01-09 16:25:00 UTC,248,"Triangle Car Park, Hyde Park",2016-01-09 16:13:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.170279555,51.50645179,1217.716526
50764085,1680,7169,2016-01-10 15:58:00 UTC,210,"Hinde Street, Marylebone",2016-01-10 15:30:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.151926305,51.51681444,1526.971221
50728544,1380,11493,2016-01-08 10:27:00 UTC,108,"Abbey Orchard Street, Westminster",2016-01-08 10:04:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.132102166,51.49812559,1583.120518
50649252,1260,5208,2016-01-04 18:54:00 UTC,711,"Everington Street, Fulham",2016-01-04 18:33:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.216305546,51.48335692,4870.470628
50757099,840,1547,2016-01-10 11:30:00 UTC,187,"Queen's Gate (South), South Kensington",2016-01-10 11:16:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.178433004,51.49247977,2091.227707
50693660,900,9815,2016-01-06 17:55:00 UTC,568,"Bishop's Bridge Road West, Bayswater",2016-01-06 17:40:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.18697,51.51616,2731.619124
50650778,1200,11176,2016-01-04 19:47:00 UTC,661,"All Saints Church, Portobello",2016-01-04 19:27:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.202608612,51.51632095,3700.807532
50650963,1200,13115,2016-01-04 19:54:00 UTC,650,"St. Mark's Road, North Kensington",2016-01-04 19:34:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.213872396,51.51687069,4447.800636
50696056,1680,11316,2016-01-06 18:52:00 UTC,255,"Clifton Road, Maida Vale",2016-01-06 18:24:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.179592915,51.52557531,3080.695156
50642872,960,7800,2016-01-04 15:37:00 UTC,248,"Triangle Car Park, Hyde Park",2016-01-04 15:21:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.170279555,51.50645179,1217.716526
50731068,2340,109,2016-01-08 14:02:00 UTC,153,"Bayswater Road, Hyde Park",2016-01-08 13:23:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.174411,51.511933,1746.726826
50686852,1440,7266,2016-01-06 12:00:00 UTC,248,"Triangle Car Park, Hyde Park",2016-01-06 11:36:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.170279555,51.50645179,1217.716526
50759770,1200,6165,2016-01-10 13:24:00 UTC,350,"Queen's Gate, Kensington Gardens",2016-01-10 13:04:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.179854184,51.50171544,1829.366014
50689446,1140,5868,2016-01-06 15:01:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-06 14:42:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50642882,960,7313,2016-01-04 15:38:00 UTC,248,"Triangle Car Park, Hyde Park",2016-01-04 15:22:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.170279555,51.50645179,1217.716526
50697185,2520,1174,2016-01-06 19:33:00 UTC,368,"Harriet Street, Knightsbridge",2016-01-06 18:51:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.15934065,51.50024195,514.3387893
50686601,0,7266,2016-01-06 11:11:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-06 11:11:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50655170,1140,3548,2016-01-05 08:06:00 UTC,509,"Fore Street, Guildhall",2016-01-05 07:47:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.090075,51.517842,4686.071847
50685785,8460,7028,2016-01-06 12:24:00 UTC,341,"Craven Street, Strand",2016-01-06 10:03:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.12602103,51.50810309,1982.40135
50677018,900,2218,2016-01-06 00:25:00 UTC,367,"Harrowby Street, Marylebone",2016-01-06 00:10:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.1642075,51.5173721,1749.039505
50761317,2520,8887,2016-01-10 14:36:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-10 13:54:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50760723,4800,3099,2016-01-10 14:54:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-10 13:34:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50641712,960,4704,2016-01-04 14:14:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-04 13:58:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50716235,600,6618,2016-01-07 18:52:00 UTC,400,"George Street, Marylebone",2016-01-07 18:42:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.154106,51.517703,1622.28701
50689020,4500,9434,2016-01-06 15:29:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-06 14:14:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50657129,1020,7765,2016-01-05 08:40:00 UTC,307,"Black Lion Gate, Kensington Gardens",2016-01-05 08:23:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.187842717,51.50990837,2492.548463
50666063,2160,4704,2016-01-05 16:00:00 UTC,350,"Queen's Gate, Kensington Gardens",2016-01-05 15:24:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.179854184,51.50171544,1829.366014
50642858,1020,29,2016-01-04 15:38:00 UTC,248,"Triangle Car Park, Hyde Park",2016-01-04 15:21:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.170279555,51.50645179,1217.716526
50662833,1800,11486,2016-01-05 12:19:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-05 11:49:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50698864,1020,12092,2016-01-06 20:06:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-06 19:49:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50745457,1440,11324,2016-01-09 11:40:00 UTC,307,"Black Lion Gate, Kensington Gardens",2016-01-09 11:16:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.187842717,51.50990837,2492.548463
50732250,1260,8812,2016-01-08 15:09:00 UTC,157,"Wright's Lane, Kensington",2016-01-08 14:48:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.193068385,51.50039792,2754.05057
50689327,3300,12753,2016-01-06 15:29:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-06 14:34:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50749725,1860,4472,2016-01-09 15:20:00 UTC,303,"Albert Gate, Hyde Park",2016-01-09 14:49:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.158456089,51.50295379,342.0790639
50665937,600,7786,2016-01-05 15:25:00 UTC,167,"Eccleston Place, Victoria",2016-01-05 15:15:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.147624377,51.49395092,1098.020127
50657549,300,739,2016-01-05 08:34:00 UTC,138,"Green Street, Mayfair",2016-01-05 08:29:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.157436972,51.51227622,1053.798685
50641464,4560,5968,2016-01-04 15:00:00 UTC,350,"Queen's Gate, Kensington Gardens",2016-01-04 13:44:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.179854184,51.50171544,1829.366014
50757009,1440,12439,2016-01-10 11:35:00 UTC,621,"Wandsworth Town Station, Wandsworth",2016-01-10 11:11:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.187427294,51.46086446,5252.396711
50725274,2220,3099,2016-01-08 09:18:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-08 08:41:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50647693,1080,9589,2016-01-04 18:19:00 UTC,394,"Aberdeen Place, St. John's Wood",2016-01-04 18:01:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.176268,51.524826,2881.715243
50689732,180,5868,2016-01-06 15:06:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-06 15:03:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50710210,3540,12054,2016-01-07 16:56:00 UTC,224,"Whiteley's, Bayswater",2016-01-07 15:57:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.18740235,51.51031,2477.562494
50665914,3480,5589,2016-01-05 16:12:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-05 15:14:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50760769,1800,5868,2016-01-10 14:06:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-10 13:36:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
50741062,900,10296,2016-01-08 22:02:00 UTC,143,"Pont Street, Knightsbridge",2016-01-08 21:47:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.161203828,51.4968865,873.4714024
50639192,2160,4890,2016-01-04 11:21:00 UTC,191,"Hyde Park Corner, Hyde Park",2016-01-04 10:45:00 UTC,191,"Hyde Park Corner, Hyde Park",,,,-0.153520935,51.50311799,-0.153520935,51.50311799,0
